UP_Category,Plan,Currency,Profile,Age,Rate
Premium UP<1M,PPP 8,IDR,Female Smoker,56,16.48
Premium UP<1M,PPP 8,IDR,Female Smoker,57,17.63
Premium UP<1M,PPP 8,IDR,Female Smoker,58,18.92
Premium UP<1M,PPP 8,IDR,Female Smoker,59,20.4
Premium UP<1M,PPP 8,IDR,Female Smoker,60,22.11
Premium UP<1M,PPP 8,IDR,Female Smoker,61,24.11
Premium UP<1M,PPP 8,IDR,Female Smoker,62,26.35
Premium UP<1M,PPP 8,IDR,Female Smoker,63,27.81
Premium UP<1M,PPP 8,IDR,Female Smoker,64,29.32
Premium UP<1M,PPP 8,IDR,Female Smoker,65,30.82
Premium UP<1M,PPP 8,IDR,Female Smoker,66,32.31
Premium UP<1M,PPP 8,IDR,Female Smoker,67,33.77
Premium UP<1M,PPP 8,IDR,Female Smoker,68,35.17
Premium UP<1M,PPP 8,IDR,Female Smoker,69,36.6
Premium UP<1M,PPP 8,IDR,Female Non Smoker,18,1.6
Premium UP<1M,PPP 8,IDR,Female Non Smoker,19,1.6
Premium UP<1M,PPP 8,IDR,Female Non Smoker,20,1.6
Premium UP<1M,PPP 8,IDR,Female Non Smoker,21,1.6
Premium UP<1M,PPP 8,IDR,Female Non Smoker,22,1.6
Premium UP<1M,PPP 8,IDR,Female Non Smoker,23,1.61
Premium UP<1M,PPP 8,IDR,Female Non Smoker,24,1.62
Premium UP<1M,PPP 8,IDR,Female Non Smoker,25,1.64
Premium UP<1M,PPP 8,IDR,Female Non Smoker,26,1.66
Premium UP<1M,PPP 8,IDR,Female Non Smoker,27,1.7
Premium UP<1M,PPP 8,IDR,Female Non Smoker,28,1.75
Premium UP<1M,PPP 8,IDR,Female Non Smoker,29,1.83
Premium UP<1M,PPP 8,IDR,Female Non Smoker,30,1.93
Premium UP<1M,PPP 8,IDR,Female Non Smoker,31,2.06
Premium UP<1M,PPP 8,IDR,Female Non Smoker,32,2.2
Premium UP<1M,PPP 8,IDR,Female Non Smoker,33,2.37
Premium UP<1M,PPP 8,IDR,Female Non Smoker,34,2.55
Premium UP<1M,PPP 8,IDR,Female Non Smoker,35,2.77
Premium UP<1M,PPP 8,IDR,Female Non Smoker,36,3.01
Premium UP<1M,PPP 8,IDR,Female Non Smoker,37,3.28
Premium UP<1M,PPP 8,IDR,Female Non Smoker,38,3.56
Premium UP<1M,PPP 8,IDR,Female Non Smoker,39,3.87
Premium UP<1M,PPP 8,IDR,Female Non Smoker,40,4.18
Premium UP<1M,PPP 8,IDR,Female Non Smoker,41,4.5
Premium UP<1M,PPP 8,IDR,Female Non Smoker,42,4.82
Premium UP<1M,PPP 8,IDR,Female Non Smoker,43,5.16
Premium UP<1M,PPP 8,IDR,Female Non Smoker,44,5.53
Premium UP<1M,PPP 8,IDR,Female Non Smoker,45,5.91
Premium UP<1M,PPP 8,IDR,Female Non Smoker,46,6.33
Premium UP<1M,PPP 8,IDR,Female Non Smoker,47,6.78
Premium UP<1M,PPP 8,IDR,Female Non Smoker,48,7.26
Premium UP<1M,PPP 8,IDR,Female Non Smoker,49,7.76
Premium UP<1M,PPP 8,IDR,Female Non Smoker,50,8.3
Premium UP<1M,PPP 8,IDR,Female Non Smoker,51,8.88
Premium UP<1M,PPP 8,IDR,Female Non Smoker,52,9.49
Premium UP<1M,PPP 8,IDR,Female Non Smoker,53,10.15
Premium UP<1M,PPP 8,IDR,Female Non Smoker,54,10.83
Premium UP<1M,PPP 8,IDR,Female Non Smoker,55,11.57
Premium UP<1M,PPP 8,IDR,Female Non Smoker,56,12.36
Premium UP<1M,PPP 8,IDR,Female Non Smoker,57,13.23
Premium UP<1M,PPP 8,IDR,Female Non Smoker,58,14.2
Premium UP<1M,PPP 8,IDR,Female Non Smoker,59,15.32
Premium UP<1M,PPP 8,IDR,Female Non Smoker,60,16.6
Premium UP<1M,PPP 8,IDR,Female Non Smoker,61,18.09
Premium UP<1M,PPP 8,IDR,Female Non Smoker,62,19.76
Premium UP<1M,PPP 8,IDR,Female Non Smoker,63,20.84
Premium UP<1M,PPP 8,IDR,Female Non Smoker,64,21.97
Premium UP<1M,PPP 8,IDR,Female Non Smoker,65,23.1
Premium UP<1M,PPP 8,IDR,Female Non Smoker,66,24.22
Premium UP<1M,PPP 8,IDR,Female Non Smoker,67,25.32
Premium UP<1M,PPP 8,IDR,Female Non Smoker,68,26.39
Premium UP<1M,PPP 8,IDR,Female Non Smoker,69,27.5
Premium UP<1M,PPP 8,US$,Male Smoker,18,2.7
Premium UP<1M,PPP 8,US$,Male Smoker,19,2.7
Premium UP<1M,PPP 8,US$,Male Smoker,20,2.7
Premium UP<1M,PPP 8,US$,Male Smoker,21,2.7
Premium UP<1M,PPP 8,US$,Male Smoker,22,2.71
Premium UP<1M,PPP 8,US$,Male Smoker,23,2.73
Premium UP<1M,PPP 8,US$,Male Smoker,24,2.75
Premium UP<1M,PPP 8,US$,Male Smoker,25,2.78
Premium UP<1M,PPP 8,US$,Male Smoker,26,2.84
Premium UP<1M,PPP 8,US$,Male Smoker,27,2.91
Premium UP<1M,PPP 8,US$,Male Smoker,28,3.01
Premium UP<1M,PPP 8,US$,Male Smoker,29,3.15
Premium UP<1M,PPP 8,US$,Male Smoker,30,3.33
Premium UP<1M,PPP 8,US$,Male Smoker,31,3.54
Premium UP<1M,PPP 8,US$,Male Smoker,32,3.78
Premium UP<1M,PPP 8,US$,Male Smoker,33,4.07
Premium UP<1M,PPP 8,US$,Male Smoker,34,4.39
Premium UP<1M,PPP 8,US$,Male Smoker,35,4.75
Premium UP<1M,PPP 8,US$,Male Smoker,36,5.16
Premium UP<1M,PPP 8,US$,Male Smoker,37,5.6
Premium UP<1M,PPP 8,US$,Male Smoker,38,6.09
Premium UP<1M,PPP 8,US$,Male Smoker,39,6.61
Premium UP<1M,PPP 8,US$,Male Smoker,40,7.16
Premium UP<1M,PPP 8,US$,Male Smoker,41,7.77
Premium UP<1M,PPP 8,US$,Male Smoker,42,8.42
Premium UP<1M,PPP 8,US$,Male Smoker,43,9.13
Premium UP<1M,PPP 8,US$,Male Smoker,44,9.89
Premium UP<1M,PPP 8,US$,Male Smoker,45,10.73
Premium UP<1M,PPP 8,US$,Male Smoker,46,11.64
Premium UP<1M,PPP 8,US$,Male Smoker,47,12.63
Premium UP<1M,PPP 8,US$,Male Smoker,48,13.73
Premium UP<1M,PPP 8,US$,Male Smoker,49,14.96
Premium UP<1M,PPP 8,US$,Male Smoker,50,16.31
Premium UP<1M,PPP 8,US$,Male Smoker,51,17.8
Premium UP<1M,PPP 8,US$,Male Smoker,52,19.46
Premium UP<1M,PPP 8,US$,Male Smoker,53,21.27
Premium UP<1M,PPP 8,US$,Male Smoker,54,23.23
Premium UP<1M,PPP 8,US$,Male Smoker,55,25.37
Premium UP<1M,PPP 8,US$,Male Smoker,56,27.71
Premium UP<1M,PPP 8,US$,Male Smoker,57,30.25
Premium UP<1M,PPP 8,US$,Male Smoker,58,33.03
Premium UP<1M,PPP 8,US$,Male Smoker,59,36.09
Premium UP<1M,PPP 8,US$,Male Smoker,60,39.48
Premium UP<1M,PPP 8,US$,Male Smoker,61,43.15
Premium UP<1M,PPP 8,US$,Male Smoker,62,47.16
Premium UP<1M,PPP 8,US$,Male Smoker,63,49.51
Premium UP<1M,PPP 8,US$,Male Smoker,64,51.95
Premium UP<1M,PPP 8,US$,Male Smoker,65,54.45
Premium UP<1M,PPP 8,US$,Male Smoker,66,57.0
Premium UP<1M,PPP 8,US$,Male Smoker,67,59.63
Premium UP<1M,PPP 8,US$,Male Smoker,68,62.31
Premium UP<1M,PPP 8,US$,Male Smoker,69,65.1
Premium UP<1M,PPP 8,US$,Male Non Smoker,18,2.0
Premium UP<1M,PPP 8,US$,Male Non Smoker,19,2.0
Premium UP<1M,PPP 8,US$,Male Non Smoker,20,2.0
Premium UP<1M,PPP 8,US$,Male Non Smoker,21,2.0
Premium UP<1M,PPP 8,US$,Male Non Smoker,22,2.01
Premium UP<1M,PPP 8,US$,Male Non Smoker,23,2.03
Premium UP<1M,PPP 8,US$,Male Non Smoker,24,2.05
Premium UP<1M,PPP 8,US$,Male Non Smoker,25,2.08
Premium UP<1M,PPP 8,US$,Male Non Smoker,26,2.12
Premium UP<1M,PPP 8,US$,Male Non Smoker,27,2.18
Premium UP<1M,PPP 8,US$,Male Non Smoker,28,2.27
Premium UP<1M,PPP 8,US$,Male Non Smoker,29,2.37
Premium UP<1M,PPP 8,US$,Male Non Smoker,30,2.52
Premium UP<1M,PPP 8,US$,Male Non Smoker,31,2.68
Premium UP<1M,PPP 8,US$,Male Non Smoker,32,2.85
Premium UP<1M,PPP 8,US$,Male Non Smoker,33,3.06
Premium UP<1M,PPP 8,US$,Male Non Smoker,34,3.3
Premium UP<1M,PPP 8,US$,Male Non Smoker,35,3.57
Premium UP<1M,PPP 8,US$,Male Non Smoker,36,3.87
Premium UP<1M,PPP 8,US$,Male Non Smoker,37,4.21
Premium UP<1M,PPP 8,US$,Male Non Smoker,38,4.56
Premium UP<1M,PPP 8,US$,Male Non Smoker,39,4.96
Premium UP<1M,PPP 8,US$,Male Non Smoker,40,5.37
Premium UP<1M,PPP 8,US$,Male Non Smoker,41,5.82
Premium UP<1M,PPP 8,US$,Male Non Smoker,42,6.31
Premium UP<1M,PPP 8,US$,Male Non Smoker,43,6.84
Premium UP<1M,PPP 8,US$,Male Non Smoker,44,7.42
Premium UP<1M,PPP 8,US$,Male Non Smoker,45,8.04
Premium UP<1M,PPP 8,US$,Male Non Smoker,46,8.74
Premium UP<1M,PPP 8,US$,Male Non Smoker,47,9.5
Premium UP<1M,PPP 8,US$,Male Non Smoker,48,10.33
Premium UP<1M,PPP 8,US$,Male Non Smoker,49,11.24
Premium UP<1M,PPP 8,US$,Male Non Smoker,50,12.25
Premium UP<1M,PPP 8,US$,Male Non Smoker,51,13.36
Premium UP<1M,PPP 8,US$,Male Non Smoker,52,14.6
Premium UP<1M,PPP 8,US$,Male Non Smoker,53,15.96
Premium UP<1M,PPP 8,US$,Male Non Smoker,54,17.42
Premium UP<1M,PPP 8,US$,Male Non Smoker,55,19.02
Premium UP<1M,PPP 8,US$,Male Non Smoker,56,20.77
Premium UP<1M,PPP 8,US$,Male Non Smoker,57,22.67
Premium UP<1M,PPP 8,US$,Male Non Smoker,58,24.75
Premium UP<1M,PPP 8,US$,Male Non Smoker,59,27.06
Premium UP<1M,PPP 8,US$,Male Non Smoker,60,29.6
Premium UP<1M,PPP 8,US$,Male Non Smoker,61,32.35
Premium UP<1M,PPP 8,US$,Male Non Smoker,62,35.36
Premium UP<1M,PPP 8,US$,Male Non Smoker,63,37.11
Premium UP<1M,PPP 8,US$,Male Non Smoker,64,38.94
Premium UP<1M,PPP 8,US$,Male Non Smoker,65,40.83
Premium UP<1M,PPP 8,US$,Male Non Smoker,66,42.76
Premium UP<1M,PPP 8,US$,Male Non Smoker,67,44.73
Premium UP<1M,PPP 8,US$,Male Non Smoker,68,46.73
Premium UP<1M,PPP 8,US$,Male Non Smoker,69,48.8
Premium UP<1M,PPP 8,US$,Female Smoker,18,2.1
Premium UP<1M,PPP 8,US$,Female Smoker,19,2.1
Premium UP<1M,PPP 8,US$,Female Smoker,20,2.1
Premium UP<1M,PPP 8,US$,Female Smoker,21,2.1
Premium UP<1M,PPP 8,US$,Female Smoker,22,2.11
Premium UP<1M,PPP 8,US$,Female Smoker,23,2.13
Premium UP<1M,PPP 8,US$,Female Smoker,24,2.15
Premium UP<1M,PPP 8,US$,Female Smoker,25,2.18
Premium UP<1M,PPP 8,US$,Female Smoker,26,2.22
Premium UP<1M,PPP 8,US$,Female Smoker,27,2.28
Premium UP<1M,PPP 8,US$,Female Smoker,28,2.37
Premium UP<1M,PPP 8,US$,Female Smoker,29,2.48
Premium UP<1M,PPP 8,US$,Female Smoker,30,2.63
Premium UP<1M,PPP 8,US$,Female Smoker,31,2.8
Premium UP<1M,PPP 8,US$,Female Smoker,32,3.0
Premium UP<1M,PPP 8,US$,Female Smoker,33,3.23
Premium UP<1M,PPP 8,US$,Female Smoker,34,3.49
Premium UP<1M,PPP 8,US$,Female Smoker,35,3.78
Premium UP<1M,PPP 8,US$,Female Smoker,36,4.11
Premium UP<1M,PPP 8,US$,Female Smoker,37,4.46
Premium UP<1M,PPP 8,US$,Female Smoker,38,4.85
Premium UP<1M,PPP 8,US$,Female Smoker,39,5.26
Premium UP<1M,PPP 8,US$,Female Smoker,40,5.67
Premium UP<1M,PPP 8,US$,Female Smoker,41,6.1
Premium UP<1M,PPP 8,US$,Female Smoker,42,6.53
Premium UP<1M,PPP 8,US$,Female Smoker,43,7.0
Premium UP<1M,PPP 8,US$,Female Smoker,44,7.49
Premium UP<1M,PPP 8,US$,Female Smoker,45,8.01
Premium UP<1M,PPP 8,US$,Female Smoker,46,8.57
Premium UP<1M,PPP 8,US$,Female Smoker,47,9.18
Premium UP<1M,PPP 8,US$,Female Smoker,48,9.84
Premium UP<1M,PPP 8,US$,Female Smoker,49,10.53
Premium UP<1M,PPP 8,US$,Female Smoker,50,11.28
Premium UP<1M,PPP 8,US$,Female Smoker,51,12.06
Premium UP<1M,PPP 8,US$,Female Smoker,52,12.89
Premium UP<1M,PPP 8,US$,Female Smoker,53,13.77
Premium UP<1M,PPP 8,US$,Female Smoker,54,14.7
Premium UP<1M,PPP 8,US$,Female Smoker,55,15.71
Premium UP<1M,PPP 8,US$,Female Smoker,56,16.79
Premium UP<1M,PPP 8,US$,Female Smoker,57,17.99
Premium UP<1M,PPP 8,US$,Female Smoker,58,19.33
Premium UP<1M,PPP 8,US$,Female Smoker,59,20.88
Premium UP<1M,PPP 8,US$,Female Smoker,60,22.65
Premium UP<1M,PPP 8,US$,Female Smoker,61,24.67
Premium UP<1M,PPP 8,US$,Female Smoker,62,26.92
Premium UP<1M,PPP 8,US$,Female Smoker,63,28.25
Premium UP<1M,PPP 8,US$,Female Smoker,64,29.65
Premium UP<1M,PPP 8,US$,Female Smoker,65,31.05
Premium UP<1M,PPP 8,US$,Female Smoker,66,32.46
Premium UP<1M,PPP 8,US$,Female Smoker,67,33.85
Premium UP<1M,PPP 8,US$,Female Smoker,68,35.2
Premium UP<1M,PPP 8,US$,Female Smoker,69,36.6
Premium UP<1M,PPP 8,US$,Female Non Smoker,18,1.6
Premium UP<1M,PPP 8,US$,Female Non Smoker,19,1.6
Premium UP<1M,PPP 8,US$,Female Non Smoker,20,1.6
Premium UP<1M,PPP 8,US$,Female Non Smoker,21,1.6
Premium UP<1M,PPP 8,US$,Female Non Smoker,22,1.6
Premium UP<1M,PPP 8,US$,Female Non Smoker,23,1.61
Premium UP<1M,PPP 8,US$,Female Non Smoker,24,1.63
Premium UP<1M,PPP 8,US$,Female Non Smoker,25,1.65
Premium UP<1M,PPP 8,US$,Female Non Smoker,26,1.67
Premium UP<1M,PPP 8,US$,Female Non Smoker,27,1.71
Premium UP<1M,PPP 8,US$,Female Non Smoker,28,1.77
Premium UP<1M,PPP 8,US$,Female Non Smoker,29,1.86
Premium UP<1M,PPP 8,US$,Female Non Smoker,30,1.96
Premium UP<1M,PPP 8,US$,Female Non Smoker,31,2.1
Premium UP<1M,PPP 8,US$,Female Non Smoker,32,2.25
Premium UP<1M,PPP 8,US$,Female Non Smoker,33,2.42
Premium UP<1M,PPP 8,US$,Female Non Smoker,34,2.61
Premium UP<1M,PPP 8,US$,Female Non Smoker,35,2.83
Premium UP<1M,PPP 8,US$,Female Non Smoker,36,3.08
Premium UP<1M,PPP 8,US$,Female Non Smoker,37,3.35
Premium UP<1M,PPP 8,US$,Female Non Smoker,38,3.64
Premium UP<1M,PPP 8,US$,Female Non Smoker,39,3.95
Premium UP<1M,PPP 8,US$,Female Non Smoker,40,4.26
Premium UP<1M,PPP 8,US$,Female Non Smoker,41,4.58
Premium UP<1M,PPP 8,US$,Female Non Smoker,42,4.91
Premium UP<1M,PPP 8,US$,Female Non Smoker,43,5.26
Premium UP<1M,PPP 8,US$,Female Non Smoker,44,5.63
Premium UP<1M,PPP 8,US$,Female Non Smoker,45,6.02
Premium UP<1M,PPP 8,US$,Female Non Smoker,46,6.45
Premium UP<1M,PPP 8,US$,Female Non Smoker,47,6.91
Premium UP<1M,PPP 8,US$,Female Non Smoker,48,7.39
Premium UP<1M,PPP 8,US$,Female Non Smoker,49,7.9
Premium UP<1M,PPP 8,US$,Female Non Smoker,50,8.45
Premium UP<1M,PPP 8,US$,Female Non Smoker,51,9.04
Premium UP<1M,PPP 8,US$,Female Non Smoker,52,9.66
Premium UP<1M,PPP 8,US$,Female Non Smoker,53,10.32
Premium UP<1M,PPP 8,US$,Female Non Smoker,54,11.02
Premium UP<1M,PPP 8,US$,Female Non Smoker,55,11.78
Premium UP<1M,PPP 8,US$,Female Non Smoker,56,12.59
Premium UP<1M,PPP 8,US$,Female Non Smoker,57,13.5
Premium UP<1M,PPP 8,US$,Female Non Smoker,58,14.52
Premium UP<1M,PPP 8,US$,Female Non Smoker,59,15.68
Premium UP<1M,PPP 8,US$,Female Non Smoker,60,17.0
Premium UP<1M,PPP 8,US$,Female Non Smoker,61,18.5
Premium UP<1M,PPP 8,US$,Female Non Smoker,62,20.18
Premium UP<1M,PPP 8,US$,Female Non Smoker,63,21.18
Premium UP<1M,PPP 8,US$,Female Non Smoker,64,22.22
Premium UP<1M,PPP 8,US$,Female Non Smoker,65,23.28
Premium UP<1M,PPP 8,US$,Female Non Smoker,66,24.33
Premium UP<1M,PPP 8,US$,Female Non Smoker,67,25.38
Premium UP<1M,PPP 8,US$,Female Non Smoker,68,26.41
Premium UP<1M,PPP 8,US$,Female Non Smoker,69,27.5
Premium UP<1M,PPP 7,IDR,Male Smoker,18,2.7
Premium UP<1M,PPP 7,IDR,Male Smoker,19,2.7
Premium UP<1M,PPP 7,IDR,Male Smoker,20,2.7
Premium UP<1M,PPP 7,IDR,Male Smoker,21,2.7
Premium UP<1M,PPP 7,IDR,Male Smoker,22,2.71
Premium UP<1M,PPP 7,IDR,Male Smoker,23,2.71
Premium UP<1M,PPP 7,IDR,Male Smoker,24,2.73
Premium UP<1M,PPP 7,IDR,Male Smoker,25,2.75
Premium UP<1M,PPP 7,IDR,Male Smoker,26,2.78
Premium UP<1M,PPP 7,IDR,Male Smoker,27,2.84
Premium UP<1M,PPP 7,IDR,Male Smoker,28,2.92
Premium UP<1M,PPP 7,IDR,Male Smoker,29,3.04
Premium UP<1M,PPP 7,IDR,Male Smoker,30,3.19
Premium UP<1M,PPP 7,IDR,Male Smoker,31,3.38
Premium UP<1M,PPP 7,IDR,Male Smoker,32,3.6
Premium UP<1M,PPP 7,IDR,Male Smoker,33,3.86
Premium UP<1M,PPP 7,IDR,Male Smoker,34,4.16
Premium UP<1M,PPP 7,IDR,Male Smoker,35,4.49
Premium UP<1M,PPP 7,IDR,Male Smoker,36,4.87
Premium UP<1M,PPP 7,IDR,Male Smoker,37,5.29
Premium UP<1M,PPP 7,IDR,Male Smoker,38,5.75
Premium UP<1M,PPP 7,IDR,Male Smoker,39,6.25
Premium UP<1M,PPP 7,IDR,Male Smoker,40,6.78
Premium UP<1M,PPP 7,IDR,Male Smoker,41,7.36
Premium UP<1M,PPP 7,IDR,Male Smoker,42,7.98
Premium UP<1M,PPP 7,IDR,Male Smoker,43,8.65
Premium UP<1M,PPP 7,IDR,Male Smoker,44,9.36
Premium UP<1M,PPP 7,IDR,Male Smoker,45,10.16
Premium UP<1M,PPP 7,IDR,Male Smoker,46,11.0
Premium UP<1M,PPP 7,IDR,Male Smoker,47,11.92
Premium UP<1M,PPP 7,IDR,Male Smoker,48,12.93
Premium UP<1M,PPP 7,IDR,Male Smoker,49,14.08
Premium UP<1M,PPP 7,IDR,Male Smoker,50,15.35
Premium UP<1M,PPP 7,IDR,Male Smoker,51,16.75
Premium UP<1M,PPP 7,IDR,Male Smoker,52,18.32
Premium UP<1M,PPP 7,IDR,Male Smoker,53,20.04
Premium UP<1M,PPP 7,IDR,Male Smoker,54,21.9
Premium UP<1M,PPP 7,IDR,Male Smoker,55,23.91
Premium UP<1M,PPP 7,IDR,Male Smoker,56,26.09
Premium UP<1M,PPP 7,IDR,Male Smoker,57,28.46
Premium UP<1M,PPP 7,IDR,Male Smoker,58,31.04
Premium UP<1M,PPP 7,IDR,Male Smoker,59,33.89
Premium UP<1M,PPP 7,IDR,Male Smoker,60,37.07
Premium UP<1M,PPP 7,IDR,Male Smoker,61,40.61
Premium UP<1M,PPP 7,IDR,Male Smoker,62,44.48
Premium UP<1M,PPP 7,IDR,Male Smoker,63,48.71
Premium UP<1M,PPP 7,IDR,Male Smoker,64,51.34
Premium UP<1M,PPP 7,IDR,Male Smoker,65,54.02
Premium UP<1M,PPP 7,IDR,Male Smoker,66,56.72
Premium UP<1M,PPP 7,IDR,Male Smoker,67,59.48
Premium UP<1M,PPP 7,IDR,Male Smoker,68,62.25
Premium UP<1M,PPP 7,IDR,Male Smoker,69,65.1
Premium UP<1M,PPP 7,IDR,Male Non Smoker,18,2.0
Premium UP<1M,PPP 7,IDR,Male Non Smoker,19,2.0
Premium UP<1M,PPP 7,IDR,Male Non Smoker,20,2.0
Premium UP<1M,PPP 7,IDR,Male Non Smoker,21,2.0
Premium UP<1M,PPP 7,IDR,Male Non Smoker,22,2.01
Premium UP<1M,PPP 7,IDR,Male Non Smoker,23,2.01
Premium UP<1M,PPP 7,IDR,Male Non Smoker,24,2.03
Premium UP<1M,PPP 7,IDR,Male Non Smoker,25,2.04
Premium UP<1M,PPP 7,IDR,Male Non Smoker,26,2.07
Premium UP<1M,PPP 7,IDR,Male Non Smoker,27,2.12
Premium UP<1M,PPP 7,IDR,Male Non Smoker,28,2.19
Premium UP<1M,PPP 7,IDR,Male Non Smoker,29,2.28
Premium UP<1M,PPP 7,IDR,Male Non Smoker,30,2.42
Premium UP<1M,PPP 7,IDR,Male Non Smoker,31,2.56
Premium UP<1M,PPP 7,IDR,Male Non Smoker,32,2.71
Premium UP<1M,PPP 7,IDR,Male Non Smoker,33,2.91
Premium UP<1M,PPP 7,IDR,Male Non Smoker,34,3.13
Premium UP<1M,PPP 7,IDR,Male Non Smoker,35,3.37
Premium UP<1M,PPP 7,IDR,Male Non Smoker,36,3.66
Premium UP<1M,PPP 7,IDR,Male Non Smoker,37,3.98
Premium UP<1M,PPP 7,IDR,Male Non Smoker,38,4.32
Premium UP<1M,PPP 7,IDR,Male Non Smoker,39,4.7
Premium UP<1M,PPP 7,IDR,Male Non Smoker,40,5.09
Premium UP<1M,PPP 7,IDR,Male Non Smoker,41,5.51
Premium UP<1M,PPP 7,IDR,Male Non Smoker,42,5.98
Premium UP<1M,PPP 7,IDR,Male Non Smoker,43,6.48
Premium UP<1M,PPP 7,IDR,Male Non Smoker,44,7.03
Premium UP<1M,PPP 7,IDR,Male Non Smoker,45,7.61
Premium UP<1M,PPP 7,IDR,Male Non Smoker,46,8.25
Premium UP<1M,PPP 7,IDR,Male Non Smoker,47,8.97
Premium UP<1M,PPP 7,IDR,Male Non Smoker,48,9.73
Premium UP<1M,PPP 7,IDR,Male Non Smoker,49,10.58
Premium UP<1M,PPP 7,IDR,Male Non Smoker,50,11.53
Premium UP<1M,PPP 7,IDR,Male Non Smoker,51,12.58
Premium UP<1M,PPP 7,IDR,Male Non Smoker,52,13.74
Premium UP<1M,PPP 7,IDR,Male Non Smoker,53,15.04
Premium UP<1M,PPP 7,IDR,Male Non Smoker,54,16.42
Premium UP<1M,PPP 7,IDR,Male Non Smoker,55,17.92
Premium UP<1M,PPP 7,IDR,Male Non Smoker,56,19.56
Premium UP<1M,PPP 7,IDR,Male Non Smoker,57,21.33
Premium UP<1M,PPP 7,IDR,Male Non Smoker,58,23.26
Premium UP<1M,PPP 7,IDR,Male Non Smoker,59,25.41
Premium UP<1M,PPP 7,IDR,Male Non Smoker,60,27.8
Premium UP<1M,PPP 7,IDR,Male Non Smoker,61,30.44
Premium UP<1M,PPP 7,IDR,Male Non Smoker,62,33.34
Premium UP<1M,PPP 7,IDR,Male Non Smoker,63,36.51
Premium UP<1M,PPP 7,IDR,Male Non Smoker,64,38.49
Premium UP<1M,PPP 7,IDR,Male Non Smoker,65,40.51
Premium UP<1M,PPP 7,IDR,Male Non Smoker,66,42.55
Premium UP<1M,PPP 7,IDR,Male Non Smoker,67,44.61
Premium UP<1M,PPP 7,IDR,Male Non Smoker,68,46.69
Premium UP<1M,PPP 7,IDR,Male Non Smoker,69,48.8
Premium UP<1M,PPP 7,IDR,Female Smoker,18,2.1
Premium UP<1M,PPP 7,IDR,Female Smoker,19,2.1
Premium UP<1M,PPP 7,IDR,Female Smoker,20,2.1
Premium UP<1M,PPP 7,IDR,Female Smoker,21,2.1
Premium UP<1M,PPP 7,IDR,Female Smoker,22,2.11
Premium UP<1M,PPP 7,IDR,Female Smoker,23,2.11
Premium UP<1M,PPP 7,IDR,Female Smoker,24,2.13
Premium UP<1M,PPP 7,IDR,Female Smoker,25,2.14
Premium UP<1M,PPP 7,IDR,Female Smoker,26,2.17
Premium UP<1M,PPP 7,IDR,Female Smoker,27,2.22
Premium UP<1M,PPP 7,IDR,Female Smoker,28,2.29
Premium UP<1M,PPP 7,IDR,Female Smoker,29,2.39
Premium UP<1M,PPP 7,IDR,Female Smoker,30,2.52
Premium UP<1M,PPP 7,IDR,Female Smoker,31,2.67
Premium UP<1M,PPP 7,IDR,Female Smoker,32,2.85
Premium UP<1M,PPP 7,IDR,Female Smoker,33,3.05
Premium UP<1M,PPP 7,IDR,Female Smoker,34,3.29
Premium UP<1M,PPP 7,IDR,Female Smoker,35,3.56
Premium UP<1M,PPP 7,IDR,Female Smoker,36,3.88
Premium UP<1M,PPP 7,IDR,Female Smoker,37,4.22
Premium UP<1M,PPP 7,IDR,Female Smoker,38,4.6
Premium UP<1M,PPP 7,IDR,Female Smoker,39,5.01
Premium UP<1M,PPP 7,IDR,Female Smoker,40,5.41
Premium UP<1M,PPP 7,IDR,Female Smoker,41,5.83
Premium UP<1M,PPP 7,IDR,Female Smoker,42,6.25
Premium UP<1M,PPP 7,IDR,Female Smoker,43,6.69
Premium UP<1M,PPP 7,IDR,Female Smoker,44,7.15
Premium UP<1M,PPP 7,IDR,Female Smoker,45,7.64
Premium UP<1M,PPP 7,IDR,Female Smoker,46,8.17
Premium UP<1M,PPP 7,IDR,Female Smoker,47,8.76
Premium UP<1M,PPP 7,IDR,Female Smoker,48,9.38
Premium UP<1M,PPP 7,IDR,Female Smoker,49,10.05
Premium UP<1M,PPP 7,IDR,Female Smoker,50,10.78
Premium UP<1M,PPP 7,IDR,Female Smoker,51,11.56
Premium UP<1M,PPP 7,IDR,Female Smoker,52,12.37
Premium UP<1M,PPP 7,IDR,Female Smoker,53,13.23
Premium UP<1M,PPP 7,IDR,Female Smoker,54,14.11
Premium UP<1M,PPP 7,IDR,Female Smoker,55,15.04
Premium UP<1M,PPP 7,IDR,Female Smoker,56,16.02
Premium UP<1M,PPP 7,IDR,Female Smoker,57,17.09
Premium UP<1M,PPP 7,IDR,Female Smoker,58,18.27
Premium UP<1M,PPP 7,IDR,Female Smoker,59,19.67
Premium UP<1M,PPP 7,IDR,Female Smoker,60,21.31
Premium UP<1M,PPP 7,IDR,Female Smoker,61,23.23
Premium UP<1M,PPP 7,IDR,Female Smoker,62,25.42
Premium UP<1M,PPP 7,IDR,Female Smoker,63,27.81
Premium UP<1M,PPP 7,IDR,Female Smoker,64,29.32
Premium UP<1M,PPP 7,IDR,Female Smoker,65,30.82
Premium UP<1M,PPP 7,IDR,Female Smoker,66,32.31
Premium UP<1M,PPP 7,IDR,Female Smoker,67,33.77
Premium UP<1M,PPP 7,IDR,Female Smoker,68,35.17
Premium UP<1M,PPP 7,IDR,Female Smoker,69,36.6
