gender,parent_age,child_age,key,array_index,premi
WANITA,22,9,ku,8,9260
WANITA,23,0,ji,4,6.10
WANITA,23,0,ji,5,7.32
WANITA,23,0,ji,6,11.00
WANITA,23,0,ji,7,19.50
WANITA,23,0,ji,8,97.50
WANITA,23,0,ju,3,573
WANITA,23,0,ju,4,764
WANITA,23,0,ju,5,1080
WANITA,23,0,ju,6,1376
WANITA,23,0,ju,7,1720
WANITA,23,0,ju,8,3060
WANITA,23,0,ki,1,6.84
WANITA,23,0,ki,2,10.26
WANITA,23,0,ki,3,12.32
WANITA,23,0,ki,4,15.40
WANITA,23,0,ki,5,18.48
WANITA,23,0,ki,6,27.35
WANITA,23,0,ki,7,54.70
WANITA,23,0,ki,8,273.50
WANITA,23,0,ku,1,599
WANITA,23,0,ku,2,1080
WANITA,23,0,ku,3,1616
WANITA,23,0,ku,4,1920
WANITA,23,0,ku,5,2874
WANITA,23,0,ku,6,3832
WANITA,23,0,ku,7,4790
WANITA,23,0,ku,8,9580
WANITA,23,1,ji,4,6.13
WANITA,23,1,ji,5,7.35
WANITA,23,1,ji,6,11.05
WANITA,23,1,ji,7,19.60
WANITA,23,1,ji,8,98.00
WANITA,23,1,ju,3,573
WANITA,23,1,ju,4,764
WANITA,23,1,ju,5,1080
WANITA,23,1,ju,6,1376
WANITA,23,1,ju,7,1720
WANITA,23,1,ju,8,3060
WANITA,23,1,ki,1,6.87
WANITA,23,1,ki,2,10.31
WANITA,23,1,ki,3,12.36
WANITA,23,1,ki,4,15.45
WANITA,23,1,ki,5,18.54
WANITA,23,1,ki,6,27.50
WANITA,23,1,ki,7,55.00
WANITA,23,1,ki,8,275.00
WANITA,23,1,ku,1,604
WANITA,23,1,ku,2,1086
WANITA,23,1,ku,3,1629
WANITA,23,1,ku,4,1932
WANITA,23,1,ku,5,2898
WANITA,23,1,ku,6,3864
WANITA,23,1,ku,7,4830
WANITA,23,1,ku,8,9660
WANITA,23,10,ji,3,5.52
WANITA,23,10,ji,4,6.90
WANITA,23,10,ji,5,8.28
WANITA,23,10,ji,6,12.40
WANITA,23,10,ji,7,22.10
WANITA,23,10,ji,8,110.50
WANITA,23,10,ju,3,596
WANITA,23,10,ju,4,794
WANITA,23,10,ju,5,1080
WANITA,23,10,ju,6,1428
WANITA,23,10,ju,7,1785
WANITA,23,10,ju,8,3180
WANITA,23,10,ki,1,7.23
WANITA,23,10,ki,2,10.80
WANITA,23,10,ki,3,13.02
WANITA,23,10,ki,4,16.28
WANITA,23,10,ki,5,19.20
WANITA,23,10,ki,6,28.90
WANITA,23,10,ki,7,57.80
WANITA,23,10,ki,8,289.00
WANITA,23,10,ku,1,646
WANITA,23,10,ku,2,1163
WANITA,23,10,ku,3,1745
WANITA,23,10,ku,4,2068
WANITA,23,10,ku,5,3102
WANITA,23,10,ku,6,4136
WANITA,23,10,ku,7,5170
WANITA,23,10,ku,8,10340
WANITA,23,11,ji,3,5.90
WANITA,23,11,ji,4,7.38
WANITA,23,11,ji,5,8.85
WANITA,23,11,ji,6,13.30
WANITA,23,11,ji,7,23.60
WANITA,23,11,ji,8,118.00
WANITA,23,11,ju,3,626
WANITA,23,11,ju,4,834
WANITA,23,11,ju,5,1125
WANITA,23,11,ju,6,1500
WANITA,23,11,ju,7,1875
WANITA,23,11,ju,8,3340
WANITA,23,11,ki,1,7.27
WANITA,23,11,ki,2,10.80
WANITA,23,11,ki,3,13.08
WANITA,23,11,ki,4,16.35
WANITA,23,11,ki,5,19.20
WANITA,23,11,ki,6,29.10
WANITA,23,11,ki,7,58.20
WANITA,23,11,ki,8,291.00
WANITA,23,11,ku,1,651
WANITA,23,11,ku,2,1171
WANITA,23,11,ku,3,1757
WANITA,23,11,ku,4,2082
WANITA,23,11,ku,5,3123
WANITA,23,11,ku,6,4164
WANITA,23,11,ku,7,5205
WANITA,23,11,ku,8,10410
WANITA,23,2,ji,4,6.13
WANITA,23,2,ji,5,7.35
WANITA,23,2,ji,6,11.05
WANITA,23,2,ji,7,19.60
WANITA,23,2,ji,8,98.00
WANITA,23,2,ju,3,573
WANITA,23,2,ju,4,764
WANITA,23,2,ju,5,1080
WANITA,23,2,ju,6,1376
WANITA,23,2,ju,7,1720
WANITA,23,2,ju,8,3060
WANITA,23,2,ki,1,6.91
WANITA,23,2,ki,2,10.37
WANITA,23,2,ki,3,12.44
WANITA,23,2,ki,4,15.55
WANITA,23,2,ki,5,18.66
WANITA,23,2,ki,6,27.65
WANITA,23,2,ki,7,55.30
WANITA,23,2,ki,8,276.50
WANITA,23,2,ku,1,608
WANITA,23,2,ku,2,1094
WANITA,23,2,ku,3,1641
WANITA,23,2,ku,4,1946
WANITA,23,2,ku,5,2919
WANITA,23,2,ku,6,3892
WANITA,23,2,ku,7,4865
WANITA,23,2,ku,8,9730
WANITA,23,3,ji,4,6.18
WANITA,23,3,ji,5,7.41
WANITA,23,3,ji,6,11.10
WANITA,23,3,ji,7,19.80
WANITA,23,3,ji,8,99.00
WANITA,23,3,ju,3,573
WANITA,23,3,ju,4,764
WANITA,23,3,ju,5,1080
WANITA,23,3,ju,6,1376
WANITA,23,3,ju,7,1720
WANITA,23,3,ju,8,3060
WANITA,23,3,ki,1,6.95
WANITA,23,3,ki,2,10.43
WANITA,23,3,ki,3,12.52
WANITA,23,3,ki,4,15.65
WANITA,23,3,ki,5,18.78
WANITA,23,3,ki,6,27.80
WANITA,23,3,ki,7,55.60
WANITA,23,3,ki,8,278.00
WANITA,23,3,ku,1,613
WANITA,23,3,ku,2,1103
WANITA,23,3,ku,3,1655
WANITA,23,3,ku,4,1960
WANITA,23,3,ku,5,2940
WANITA,23,3,ku,6,3920
WANITA,23,3,ku,7,4900
WANITA,23,3,ku,8,9800
WANITA,23,4,ji,3,5.02
WANITA,23,4,ji,4,6.28
WANITA,23,4,ji,5,7.53
WANITA,23,4,ji,6,11.30
WANITA,23,4,ji,7,20.10
WANITA,23,4,ji,8,100.50
WANITA,23,4,ju,3,575
WANITA,23,4,ju,4,766
WANITA,23,4,ju,5,1080
WANITA,23,4,ju,6,1380
WANITA,23,4,ju,7,1725
WANITA,23,4,ju,8,3060
WANITA,23,4,ki,1,6.99
WANITA,23,4,ki,2,10.49
WANITA,23,4,ki,3,12.58
WANITA,23,4,ki,4,15.73
WANITA,23,4,ki,5,18.87
WANITA,23,4,ki,6,27.95
WANITA,23,4,ki,7,55.90
WANITA,23,4,ki,8,279.50
WANITA,23,4,ku,1,618
WANITA,23,4,ku,2,1112
WANITA,23,4,ku,3,1668
WANITA,23,4,ku,4,1976
WANITA,23,4,ku,5,2964
WANITA,23,4,ku,6,3952
WANITA,23,4,ku,7,4940
WANITA,23,4,ku,8,9880
WANITA,23,5,ji,3,5.02
WANITA,23,5,ji,4,6.28
WANITA,23,5,ji,5,7.53
WANITA,23,5,ji,6,11.30
WANITA,23,5,ji,7,20.10
WANITA,23,5,ji,8,100.50
WANITA,23,5,ju,3,575
WANITA,23,5,ju,4,766
WANITA,23,5,ju,5,1080
WANITA,23,5,ju,6,1380
WANITA,23,5,ju,7,1725
WANITA,23,5,ju,8,3060
WANITA,23,5,ki,1,7.03
WANITA,23,5,ki,2,10.55
WANITA,23,5,ki,3,12.66
WANITA,23,5,ki,4,15.83
WANITA,23,5,ki,5,18.99
WANITA,23,5,ki,6,28.10
WANITA,23,5,ki,7,56.20
WANITA,23,5,ki,8,281.00
WANITA,23,5,ku,1,622
WANITA,23,5,ku,2,1120
WANITA,23,5,ku,3,1680
WANITA,23,5,ku,4,1990
WANITA,23,5,ku,5,2985
WANITA,23,5,ku,6,3980
WANITA,23,5,ku,7,4975
WANITA,23,5,ku,8,9950
WANITA,23,6,ji,3,5.10
WANITA,23,6,ji,4,6.38
WANITA,23,6,ji,5,7.65
WANITA,23,6,ji,6,11.50
WANITA,23,6,ji,7,20.40
WANITA,23,6,ji,8,102.00
WANITA,23,6,ju,3,575
WANITA,23,6,ju,4,766
WANITA,23,6,ju,5,1080
WANITA,23,6,ju,6,1380
WANITA,23,6,ju,7,1725
WANITA,23,6,ju,8,3060
WANITA,23,6,ki,1,7.07
WANITA,23,6,ki,2,10.61
WANITA,23,6,ki,3,12.72
WANITA,23,6,ki,4,15.90
WANITA,23,6,ki,5,19.08
WANITA,23,6,ki,6,28.30
WANITA,23,6,ki,7,56.60
WANITA,23,6,ki,8,283.00
WANITA,23,6,ku,1,627
WANITA,23,6,ku,2,1129
WANITA,23,6,ku,3,1694
WANITA,23,6,ku,4,2006
WANITA,23,6,ku,5,3009
WANITA,23,6,ku,6,4012
WANITA,23,6,ku,7,5015
WANITA,23,6,ku,8,10030
WANITA,23,7,ji,3,5.36
WANITA,23,7,ji,4,6.70
WANITA,23,7,ji,5,8.04
WANITA,23,7,ji,6,12.05
WANITA,23,7,ji,7,21.40
WANITA,23,7,ji,8,107.00
WANITA,23,7,ju,3,579
WANITA,23,7,ju,4,772
WANITA,23,7,ju,5,1080
WANITA,23,7,ju,6,1388
WANITA,23,7,ju,7,1735
WANITA,23,7,ju,8,3090
WANITA,23,7,ki,1,7.11
WANITA,23,7,ki,2,10.67
WANITA,23,7,ki,3,12.80
WANITA,23,7,ki,4,16.00
WANITA,23,7,ki,5,19.20
WANITA,23,7,ki,6,28.45
WANITA,23,7,ki,7,56.90
WANITA,23,7,ki,8,284.50
WANITA,23,7,ku,1,632
WANITA,23,7,ku,2,1137
WANITA,23,7,ku,3,1706
WANITA,23,7,ku,4,2020
WANITA,23,7,ku,5,3030
WANITA,23,7,ku,6,4040
WANITA,23,7,ku,7,5050
WANITA,23,7,ku,8,10100
WANITA,23,8,ji,3,5.36
WANITA,23,8,ji,4,6.70
WANITA,23,8,ji,5,8.04
WANITA,23,8,ji,6,12.05
WANITA,23,8,ji,7,21.40
WANITA,23,8,ji,8,107.00
WANITA,23,8,ju,3,585
WANITA,23,8,ju,4,780
WANITA,23,8,ju,5,1080
WANITA,23,8,ju,6,1404
WANITA,23,8,ju,7,1755
WANITA,23,8,ju,8,3120
WANITA,23,8,ki,1,7.15
WANITA,23,8,ki,2,10.73
WANITA,23,8,ki,3,12.88
WANITA,23,8,ki,4,16.10
WANITA,23,8,ki,5,19.20
WANITA,23,8,ki,6,28.60
WANITA,23,8,ki,7,57.20
WANITA,23,8,ki,8,286.00
WANITA,23,8,ku,1,637
WANITA,23,8,ku,2,1146
WANITA,23,8,ku,3,1719
WANITA,23,8,ku,4,2036
WANITA,23,8,ku,5,3054
WANITA,23,8,ku,6,4072
WANITA,23,8,ku,7,5090
WANITA,23,8,ku,8,10180
WANITA,23,9,ji,3,5.40
WANITA,23,9,ji,4,6.75
WANITA,23,9,ji,5,8.10
WANITA,23,9,ji,6,12.15
WANITA,23,9,ji,7,21.60
WANITA,23,9,ji,8,108.00
WANITA,23,9,ju,3,590
WANITA,23,9,ju,4,786
WANITA,23,9,ju,5,1080
WANITA,23,9,ju,6,1416
WANITA,23,9,ju,7,1770
WANITA,23,9,ju,8,3140
WANITA,23,9,ki,1,7.19
WANITA,23,9,ki,2,10.79
WANITA,23,9,ki,3,12.94
WANITA,23,9,ki,4,16.18
WANITA,23,9,ki,5,19.20
WANITA,23,9,ki,6,28.75
WANITA,23,9,ki,7,57.50
WANITA,23,9,ki,8,287.50
WANITA,23,9,ku,1,641
WANITA,23,9,ku,2,1154
WANITA,23,9,ku,3,1731
WANITA,23,9,ku,4,2052
WANITA,23,9,ku,5,3078
WANITA,23,9,ku,6,4104
WANITA,23,9,ku,7,5130
WANITA,23,9,ku,8,10260
WANITA,24,0,ji,3,5.22
WANITA,24,0,ji,4,6.53
WANITA,24,0,ji,5,7.83
WANITA,24,0,ji,6,11.75
WANITA,24,0,ji,7,20.90
WANITA,24,0,ji,8,104.50
WANITA,24,0,ju,3,618
WANITA,24,0,ju,4,824
WANITA,24,0,ju,5,1113
WANITA,24,0,ju,6,1484
WANITA,24,0,ju,7,1855
WANITA,24,0,ju,8,3300
WANITA,24,0,ki,1,7.62
WANITA,24,0,ki,2,10.80
WANITA,24,0,ki,3,13.72
WANITA,24,0,ki,4,17.15
WANITA,24,0,ki,5,19.20
WANITA,24,0,ki,6,30.50
WANITA,24,0,ki,7,61.00
WANITA,24,0,ki,8,305.00
WANITA,24,0,ku,1,654
WANITA,24,0,ku,2,1177
WANITA,24,0,ku,3,1766
WANITA,24,0,ku,4,2092
WANITA,24,0,ku,5,3138
WANITA,24,0,ku,6,4184
WANITA,24,0,ku,7,5230
WANITA,24,0,ku,8,10460
WANITA,24,1,ji,3,5.28
WANITA,24,1,ji,4,6.60
WANITA,24,1,ji,5,7.92
WANITA,24,1,ji,6,11.90
WANITA,24,1,ji,7,21.10
WANITA,24,1,ji,8,105.50
WANITA,24,1,ju,3,618
WANITA,24,1,ju,4,824
WANITA,24,1,ju,5,1113
WANITA,24,1,ju,6,1484
WANITA,24,1,ju,7,1855
WANITA,24,1,ju,8,3300
WANITA,24,1,ki,1,7.62
WANITA,24,1,ki,2,10.80
WANITA,24,1,ki,3,13.72
WANITA,24,1,ki,4,17.15
WANITA,24,1,ki,5,19.20
WANITA,24,1,ki,6,30.50
WANITA,24,1,ki,7,61.00
WANITA,24,1,ki,8,305.00
WANITA,24,1,ku,1,659
WANITA,24,1,ku,2,1185
WANITA,24,1,ku,3,1778
WANITA,24,1,ku,4,2108
WANITA,24,1,ku,5,3162
WANITA,24,1,ku,6,4216
WANITA,24,1,ku,7,5270
WANITA,24,1,ku,8,10540
WANITA,24,10,ji,3,5.54
WANITA,24,10,ji,4,6.93
WANITA,24,10,ji,5,8.31
WANITA,24,10,ji,6,12.45
WANITA,24,10,ji,7,22.20
WANITA,24,10,ji,8,111.00
WANITA,24,10,ju,3,626
WANITA,24,10,ju,4,834
WANITA,24,10,ju,5,1125
WANITA,24,10,ju,6,1500
WANITA,24,10,ju,7,1875
WANITA,24,10,ju,8,3340
WANITA,24,10,ki,1,7.66
WANITA,24,10,ki,2,10.80
WANITA,24,10,ki,3,13.78
WANITA,24,10,ki,4,17.23
WANITA,24,10,ki,5,19.20
WANITA,24,10,ki,6,30.65
WANITA,24,10,ki,7,61.30
WANITA,24,10,ki,8,306.50
WANITA,24,10,ku,1,702
WANITA,24,10,ku,2,1264
WANITA,24,10,ku,3,1896
WANITA,24,10,ku,4,2246
WANITA,24,10,ku,5,3369
WANITA,24,10,ku,6,4492
WANITA,24,10,ku,7,5615
WANITA,24,10,ku,8,11230
WANITA,24,11,ji,3,5.90
WANITA,24,11,ji,4,7.38
WANITA,24,11,ji,5,8.85
WANITA,24,11,ji,6,13.30
WANITA,24,11,ji,7,23.60
WANITA,24,11,ji,8,118.00
WANITA,24,11,ju,3,657
WANITA,24,11,ju,4,876
WANITA,24,11,ju,5,1182
WANITA,24,11,ju,6,1576
WANITA,24,11,ju,7,1920
WANITA,24,11,ju,8,3500
WANITA,24,11,ki,1,7.66
WANITA,24,11,ki,2,10.80
WANITA,24,11,ki,3,13.78
WANITA,24,11,ki,4,17.23
WANITA,24,11,ki,5,19.20
WANITA,24,11,ki,6,30.65
WANITA,24,11,ki,7,61.30
WANITA,24,11,ki,8,306.50
WANITA,24,11,ku,1,707
WANITA,24,11,ku,2,1273
WANITA,24,11,ku,3,1910
WANITA,24,11,ku,4,2262
WANITA,24,11,ku,5,3393
WANITA,24,11,ku,6,4524
WANITA,24,11,ku,7,5655
WANITA,24,11,ku,8,11310
WANITA,24,2,ji,3,5.30
WANITA,24,2,ji,4,6.63
WANITA,24,2,ji,5,7.95
WANITA,24,2,ji,6,11.95
WANITA,24,2,ji,7,21.20
WANITA,24,2,ji,8,106.00
WANITA,24,2,ju,3,618
WANITA,24,2,ju,4,824
WANITA,24,2,ju,5,1113
WANITA,24,2,ju,6,1484
WANITA,24,2,ju,7,1855
WANITA,24,2,ju,8,3300
WANITA,24,2,ki,1,7.62
WANITA,24,2,ki,2,10.80
WANITA,24,2,ki,3,13.72
WANITA,24,2,ki,4,17.15
WANITA,24,2,ki,5,19.20
WANITA,24,2,ki,6,30.50
WANITA,24,2,ki,7,61.00
WANITA,24,2,ki,8,305.00
WANITA,24,2,ku,1,664
WANITA,24,2,ku,2,1194
WANITA,24,2,ku,3,1791
WANITA,24,2,ku,4,2124
WANITA,24,2,ku,5,3186
WANITA,24,2,ku,6,4248
WANITA,24,2,ku,7,5310
WANITA,24,2,ku,8,10620
WANITA,24,3,ji,3,5.32
WANITA,24,3,ji,4,6.65
WANITA,24,3,ji,5,7.98
WANITA,24,3,ji,6,11.95
WANITA,24,3,ji,7,21.30
WANITA,24,3,ji,8,106.50
WANITA,24,3,ju,3,618
WANITA,24,3,ju,4,824
WANITA,24,3,ju,5,1113
WANITA,24,3,ju,6,1484
WANITA,24,3,ju,7,1855
WANITA,24,3,ju,8,3300
WANITA,24,3,ki,1,7.63
WANITA,24,3,ki,2,10.80
WANITA,24,3,ki,3,13.74
WANITA,24,3,ki,4,17.18
WANITA,24,3,ki,5,19.20
WANITA,24,3,ki,6,30.50
WANITA,24,3,ki,7,61.00
WANITA,24,3,ki,8,305.00
WANITA,24,3,ku,1,669
WANITA,24,3,ku,2,1203
WANITA,24,3,ku,3,1805
WANITA,24,3,ku,4,2140
WANITA,24,3,ku,5,3210
WANITA,24,3,ku,6,4280
WANITA,24,3,ku,7,5350
WANITA,24,3,ku,8,10700
WANITA,24,4,ji,3,5.38
WANITA,24,4,ji,4,6.73
WANITA,24,4,ji,5,8.07
WANITA,24,4,ji,6,12.10
WANITA,24,4,ji,7,21.50
WANITA,24,4,ji,8,107.50
WANITA,24,4,ju,3,618
WANITA,24,4,ju,4,824
WANITA,24,4,ju,5,1113
WANITA,24,4,ju,6,1484
WANITA,24,4,ju,7,1855
WANITA,24,4,ju,8,3300
WANITA,24,4,ki,1,7.63
WANITA,24,4,ki,2,10.80
WANITA,24,4,ki,3,13.74
WANITA,24,4,ki,4,17.18
WANITA,24,4,ki,5,19.20
WANITA,24,4,ki,6,30.50
WANITA,24,4,ki,7,61.00
WANITA,24,4,ki,8,305.00
WANITA,24,4,ku,1,673
WANITA,24,4,ku,2,1211
WANITA,24,4,ku,3,1817
WANITA,24,4,ku,4,2154
WANITA,24,4,ku,5,3231
WANITA,24,4,ku,6,4308
WANITA,24,4,ku,7,5385
WANITA,24,4,ku,8,10770
WANITA,24,5,ji,3,5.40
WANITA,24,5,ji,4,6.75
WANITA,24,5,ji,5,8.10
WANITA,24,5,ji,6,12.15
WANITA,24,5,ji,7,21.60
WANITA,24,5,ji,8,108.00
WANITA,24,5,ju,3,618
WANITA,24,5,ju,4,824
WANITA,24,5,ju,5,1113
WANITA,24,5,ju,6,1484
WANITA,24,5,ju,7,1855
WANITA,24,5,ju,8,3300
WANITA,24,5,ki,1,7.64
WANITA,24,5,ki,2,10.80
WANITA,24,5,ki,3,13.76
WANITA,24,5,ki,4,17.20
WANITA,24,5,ki,5,19.20
WANITA,24,5,ki,6,30.55
WANITA,24,5,ki,7,61.10
WANITA,24,5,ki,8,305.50
WANITA,24,5,ku,1,678
WANITA,24,5,ku,2,1220
WANITA,24,5,ku,3,1830
WANITA,24,5,ku,4,2170
WANITA,24,5,ku,5,3255
WANITA,24,5,ku,6,4340
WANITA,24,5,ku,7,5425
WANITA,24,5,ku,8,10850
WANITA,24,6,ji,3,5.40
WANITA,24,6,ji,4,6.75
WANITA,24,6,ji,5,8.10
WANITA,24,6,ji,6,12.15
WANITA,24,6,ji,7,21.60
WANITA,24,6,ji,8,108.00
WANITA,24,6,ju,3,618
WANITA,24,6,ju,4,824
WANITA,24,6,ju,5,1113
WANITA,24,6,ju,6,1484
WANITA,24,6,ju,7,1855
WANITA,24,6,ju,8,3300
WANITA,24,6,ki,1,7.64
WANITA,24,6,ki,2,10.80
WANITA,24,6,ki,3,13.76
WANITA,24,6,ki,4,17.20
WANITA,24,6,ki,5,19.20
WANITA,24,6,ki,6,30.55
WANITA,24,6,ki,7,61.10
WANITA,24,6,ki,8,305.50
WANITA,24,6,ku,1,683
WANITA,24,6,ku,2,1229
WANITA,24,6,ku,3,1844
WANITA,24,6,ku,4,2186
WANITA,24,6,ku,5,3279
WANITA,24,6,ku,6,4372
WANITA,24,6,ku,7,5465
WANITA,24,6,ku,8,10930
WANITA,24,7,ji,3,5.46
WANITA,24,7,ji,4,6.83
WANITA,24,7,ji,5,8.19
WANITA,24,7,ji,6,12.30
WANITA,24,7,ji,7,21.80
WANITA,24,7,ji,8,109.00
WANITA,24,7,ju,3,618
WANITA,24,7,ju,4,824
WANITA,24,7,ju,5,1113
WANITA,24,7,ju,6,1484
WANITA,24,7,ju,7,1855
WANITA,24,7,ju,8,3300
WANITA,24,7,ki,1,7.64
WANITA,24,7,ki,2,10.80
WANITA,24,7,ki,3,13.76
WANITA,24,7,ki,4,17.20
WANITA,24,7,ki,5,19.20
WANITA,24,7,ki,6,30.55
WANITA,24,7,ki,7,61.10
WANITA,24,7,ki,8,305.50
WANITA,24,7,ku,1,688
WANITA,24,7,ku,2,1238
WANITA,24,7,ku,3,1857
WANITA,24,7,ku,4,2200
WANITA,24,7,ku,5,3300
WANITA,24,7,ku,6,4400
WANITA,24,7,ku,7,5500
WANITA,24,7,ku,8,11000
WANITA,24,8,ji,3,5.50
WANITA,24,8,ji,4,6.88
WANITA,24,8,ji,5,8.25
WANITA,24,8,ji,6,12.40
WANITA,24,8,ji,7,22.00
WANITA,24,8,ji,8,110.00
WANITA,24,8,ju,3,618
WANITA,24,8,ju,4,824
WANITA,24,8,ju,5,1113
WANITA,24,8,ju,6,1484
WANITA,24,8,ju,7,1855
WANITA,24,8,ju,8,3300
WANITA,24,8,ki,1,7.65
WANITA,24,8,ki,2,10.80
WANITA,24,8,ki,3,13.78
WANITA,24,8,ki,4,17.23
WANITA,24,8,ki,5,19.20
WANITA,24,8,ki,6,30.60
WANITA,24,8,ki,7,61.20
WANITA,24,8,ki,8,306.00
WANITA,24,8,ku,1,693
WANITA,24,8,ku,2,1247
WANITA,24,8,ku,3,1871
WANITA,24,8,ku,4,2216
WANITA,24,8,ku,5,3324
WANITA,24,8,ku,6,4432
WANITA,24,8,ku,7,5540
WANITA,24,8,ku,8,11080
WANITA,24,9,ji,3,5.54
WANITA,24,9,ji,4,6.93
WANITA,24,9,ji,5,8.31
WANITA,24,9,ji,6,12.45
WANITA,24,9,ji,7,22.20
WANITA,24,9,ji,8,111.00
WANITA,24,9,ju,3,623
WANITA,24,9,ju,4,830
WANITA,24,9,ju,5,1122
WANITA,24,9,ju,6,1496
WANITA,24,9,ju,7,1870
WANITA,24,9,ju,8,3320
WANITA,24,9,ki,1,7.65
WANITA,24,9,ki,2,10.80
WANITA,24,9,ki,3,13.78
WANITA,24,9,ki,4,17.23
WANITA,24,9,ki,5,19.20
WANITA,24,9,ki,6,30.60
WANITA,24,9,ki,7,61.20
WANITA,24,9,ki,8,306.00
WANITA,24,9,ku,1,698
WANITA,24,9,ku,2,1256
WANITA,24,9,ku,3,1884
WANITA,24,9,ku,4,2232
WANITA,24,9,ku,5,3348
WANITA,24,9,ku,6,4464
WANITA,24,9,ku,7,5580
WANITA,24,9,ku,8,11160
WANITA,25,0,ji,3,5.66
WANITA,25,0,ji,4,7.08
WANITA,25,0,ji,5,8.49
WANITA,25,0,ji,6,12.75
WANITA,25,0,ji,7,22.60
WANITA,25,0,ji,8,113.00
WANITA,25,0,ju,3,663
WANITA,25,0,ju,4,884
WANITA,25,0,ju,5,1194
WANITA,25,0,ju,6,1592
WANITA,25,0,ju,7,1920
WANITA,25,0,ju,8,3540
WANITA,25,0,ki,1,8.13
WANITA,25,0,ki,2,10.98
WANITA,25,0,ki,3,14.64
WANITA,25,0,ki,4,18.30
WANITA,25,0,ki,5,19.50
WANITA,25,0,ki,6,32.50
WANITA,25,0,ki,7,65.00
WANITA,25,0,ki,8,325.00
WANITA,25,0,ku,1,672
WANITA,25,0,ku,2,1210
WANITA,25,0,ku,3,1815
WANITA,25,0,ku,4,2150
WANITA,25,0,ku,5,3225
WANITA,25,0,ku,6,4300
WANITA,25,0,ku,7,5375
WANITA,25,0,ku,8,10750
WANITA,25,1,ji,3,5.68
WANITA,25,1,ji,4,7.10
WANITA,25,1,ji,5,8.52
WANITA,25,1,ji,6,12.80
WANITA,25,1,ji,7,22.70
WANITA,25,1,ji,8,113.50
WANITA,25,1,ju,3,663
WANITA,25,1,ju,4,884
WANITA,25,1,ju,5,1194
WANITA,25,1,ju,6,1592
WANITA,25,1,ju,7,1920
WANITA,25,1,ju,8,3540
WANITA,25,1,ki,1,8.13
WANITA,25,1,ki,2,10.98
WANITA,25,1,ki,3,14.64
WANITA,25,1,ki,4,18.30
WANITA,25,1,ki,5,19.50
WANITA,25,1,ki,6,32.50
WANITA,25,1,ki,7,65.00
WANITA,25,1,ki,8,325.00
WANITA,25,1,ku,1,677
WANITA,25,1,ku,2,1218
WANITA,25,1,ku,3,1827
WANITA,25,1,ku,4,2164
WANITA,25,1,ku,5,3246
WANITA,25,1,ku,6,4328
WANITA,25,1,ku,7,5410
WANITA,25,1,ku,8,10820
WANITA,25,10,ji,3,5.92
WANITA,25,10,ji,4,7.40
WANITA,25,10,ji,5,8.88
WANITA,25,10,ji,6,13.30
WANITA,25,10,ji,7,23.70
WANITA,25,10,ji,8,118.50
WANITA,25,10,ju,3,672
WANITA,25,10,ju,4,896
WANITA,25,10,ju,5,1209
WANITA,25,10,ju,6,1612
WANITA,25,10,ju,7,1920
WANITA,25,10,ju,8,3580
WANITA,25,10,ki,1,8.17
WANITA,25,10,ki,2,11.03
WANITA,25,10,ki,3,14.70
WANITA,25,10,ki,4,18.38
WANITA,25,10,ki,5,19.62
WANITA,25,10,ki,6,32.70
WANITA,25,10,ki,7,65.40
WANITA,25,10,ki,8,327.00
WANITA,25,10,ku,1,719
WANITA,25,10,ku,2,1293
WANITA,25,10,ku,3,1920
WANITA,25,10,ku,4,2300
WANITA,25,10,ku,5,3450
WANITA,25,10,ku,6,4600
WANITA,25,10,ku,7,5750
WANITA,25,10,ku,8,11500
WANITA,25,11,ji,3,6.16
WANITA,25,11,ji,4,7.70
WANITA,25,11,ji,5,9.24
WANITA,25,11,ji,6,13.85
WANITA,25,11,ji,7,24.60
WANITA,25,11,ji,8,123.00
WANITA,25,11,ju,3,705
WANITA,25,11,ju,4,940
WANITA,25,11,ju,5,1269
WANITA,25,11,ju,6,1692
WANITA,25,11,ju,7,1920
WANITA,25,11,ju,8,3760
WANITA,25,11,ki,1,8.18
WANITA,25,11,ki,2,11.04
WANITA,25,11,ki,3,14.72
WANITA,25,11,ki,4,18.40
WANITA,25,11,ki,5,19.62
WANITA,25,11,ki,6,32.70
WANITA,25,11,ki,7,65.40
WANITA,25,11,ki,8,327.00
WANITA,25,11,ku,1,723
WANITA,25,11,ku,2,1301
WANITA,25,11,ku,3,1920
WANITA,25,11,ku,4,2314
WANITA,25,11,ku,5,3471
WANITA,25,11,ku,6,4628
WANITA,25,11,ku,7,5785
WANITA,25,11,ku,8,11570
WANITA,25,2,ji,3,5.72
WANITA,25,2,ji,4,7.15
WANITA,25,2,ji,5,8.58
WANITA,25,2,ji,6,12.85
WANITA,25,2,ji,7,22.90
WANITA,25,2,ji,8,114.50
WANITA,25,2,ju,3,663
WANITA,25,2,ju,4,884
WANITA,25,2,ju,5,1194
WANITA,25,2,ju,6,1592
WANITA,25,2,ju,7,1920
WANITA,25,2,ju,8,3540
WANITA,25,2,ki,1,8.14
WANITA,25,2,ki,2,11.00
WANITA,25,2,ki,3,14.66
WANITA,25,2,ki,4,18.33
WANITA,25,2,ki,5,19.53
WANITA,25,2,ki,6,32.55
WANITA,25,2,ki,7,65.10
WANITA,25,2,ki,8,325.50
WANITA,25,2,ku,1,681
WANITA,25,2,ku,2,1226
